random_09,random_002,random_010,random_011,random_001,random_000
-0.0743569106332815,-35.6317,-0.380445308175861,-0.119778413516826,84,-5.90559
-0.8511288984441414,-47.9096,-0.2906116078901982,-0.1485524177009261,19,-22.5483
-0.7016113583474379,-48.4291,-0.0076955856715781,-0.1969096379316385,99,-5.08472
-0.590482084897583,-42.1026,-0.9240815576932048,-0.113924513549424,22,-22.8429
-0.6314036133561425,-54.9176,-0.0278187385978891,-0.4221494343277044,66,-16.0109
-0.5444698311241605,-51.5134,-0.603108629155729,-0.4523845192557032,51,-29.4193
-0.2977121258211783,-46.6123,-0.688215841906941,-0.4166601979553433,35,-21.131
-0.0597168081056701,-53.2513,-0.916499560909292,-0.0080459385499045,55,-27.7706
-0.0152877245441707,-48.8048,-0.2661963436799437,-0.2932988320983613,48,-27.5665
-0.9307039788986222,-54.8926,-0.5499516213318794,-0.6238216423621036,55,-28.1243
-0.1986625666702428,-53.8521,-0.1891761806529098,-0.0737703950780142,45,-24.9373
-0.3891376247189662,-51.8568,-0.707071155052017,-0.3800998045265193,43,-23.8634
-0.766324041964746,-53.2241,-0.426607199036914,-0.8924079626046019,44,-22.8239
-0.2334782606400993,-42.7192,-0.1600446668416886,-0.138254133741783,86,-5.92078
-0.19768968813273,-42.5981,-0.7441775584185011,-0.119084358303104,33,-18.3609
-0.4845843908868639,-54.1855,-0.6286990698580947,-0.600150463046473,55,-29.6202
-0.3379292353080285,-49.7428,-0.4587680005436531,-0.6906423694006344,14,-22.7453
-0.1175112731067703,-46.5319,-0.100635847715728,-0.3353704237655257,99,-6.82389
-0.9908279135670868,-42.5251,-0.4294112966113314,-0.8072614575135334,33,-20.1732
-0.621615645945379,-36.8778,-0.9498585166395704,-0.0247136260654018,84,-5.79791
-0.5052031123318974,-45.4809,-0.0258857916142978,-0.524849624600695,99,-7.02183
-0.2220994488028702,-45.0696,-0.9554400291160942,-0.9986778044505912,99,-5.11053
-0.1372719638217975,-42.6987,-0.7736936733976046,-0.7842471220423235,89,-9.01241
-0.4712621877211415,-45.001,-0.4488036216771679,-0.8519879836823346,99,-5.0231
-0.8819571653083298,-45.0749,-0.0268259775823306,-0.2892494486962673,38,-16.3641
-0.5461129099603264,-47.1357,-0.6394237878508767,-0.2698690349086069,11,-23.5226
-0.1014511942983492,-46.3639,-0.1841676080584701,-0.633964697978282,37,-20.249
-0.1120264725981191,-40.6526,-0.4478859651720377,-0.0379689037871975,27,-19.7411
-0.2134028062712063,-48.2352,-0.8550089029831167,-0.8729587911941783,63,-12.7458
-0.0719716285855387,-45.4143,-0.1255550979715283,-0.1978089962506846,12,-23.7951
-0.5500911026686192,-36.559,-0.5789601059613948,-0.5386813634194776,82,-9.93043
-0.2733175745561472,-50.7625,-0.0725459716684633,-0.887959621265821,43,-23.4656
-0.9290412972192772,-45.7546,-0.2761082713874424,-0.2442631689398587,35,-22.1583
-0.5736459092453888,-49.5249,-0.407719802814997,-0.9029977824213172,91,-1.71597
-0.918436175603491,-46.8208,-0.0358644565576811,-0.1571633779542812,19,-21.7041
-0.2593955169380214,-43.3679,-0.0381525692202729,-0.7504023844728335,32,-19.7477
-0.6703558922371597,-35.8678,-0.6329184744984593,-0.733435553581101,83,-7.11034
-0.8833534364739084,-42.1328,-0.3396190337602524,-0.2478365096278436,22,-21.9578
-0.5783247706602022,-41.985,-0.5829520048046404,-0.6634870998150675,33,-19.5064
-0.1260158697252696,-51.3749,-0.5205010018781326,-0.3662747920961672,51,-29.5885
-0.2569266291480986,-42.5659,-0.2292738990731714,-0.5265975207651342,33,-18.0873
-0.329830100819515,-45.0063,-0.4121739598084449,-0.3695882505674401,37,-20.2758
-0.5119612816506506,-46.9837,-0.8863839234210973,-0.3600104920719105,35,-20.9167
-0.3859335802157978,-38.4905,-0.5120827202081597,-0.6530741835817782,71,-12.5123
-0.6140294747605717,-43.1757,-0.2045354510123476,-0.9835468578014394,31,-19.2959
-0.8145683674058555,-44.9761,-0.1040372313677412,-0.3732849264098897,35,-22.2183
-0.7535572198851902,-48.2021,-0.9813521127286404,-0.8036473837416848,63,-5.26131
-0.1220368427304284,-57.8731,-0.9912000631645768,-0.6530333572158764,92,-2.55915
-0.2632115497247123,-37.0138,-0.1480558331068623,-0.0147535685873039,83,-8.15289
-0.1993680581567589,-53.5603,-0.5696609941897426,-0.6897983807261419,55,-30.1643
-0.8756369705278667,-47.5518,-0.4827155144136894,-0.6998428459560369,16,-21.4732
-0.8240483440523527,-50.547,-0.1607458445778009,-0.3286316657958166,64,-18.996
-0.4076722312158649,-44.9849,-0.0750123366480276,-0.8033806658633095,35,-21.7218
-0.2854616564914501,-44.5098,-0.1892766486714888,-0.7030463107636252,32,-20.9075
-0.3275112969949281,-47.0962,-0.2893571477133289,-0.5834344191760182,35,-20.7791
-0.9775647945002286,-52.5901,-0.3076602935319191,-0.721227121924129,44,-23.5349
-0.2167713540303913,-36.0798,-0.7468501756030228,-0.3788241682916138,84,-5.96404
-0.2250641158849931,-52.5237,-0.616487725130434,-0.4123492688667328,54,-27.5583
-0.9591191492100722,-51.7684,-0.1847925893741332,-0.3544269383317113,54,-29.0451
-0.7332413774931731,-48.2353,-0.256367396818718,-0.1350705031864475,63,-11.9743
-0.2794413226935095,-53.9368,-0.6319483252910254,-0.1691771085087258,55,-27.7906
-0.2574875544862922,-51.3675,-0.3773483265731411,-0.1838722990585247,51,-29.3729
-0.804196477298466,-46.3883,-0.9678974553421305,-0.0986577806555343,13,-23.9574
-0.9197996588021132,-36.6827,-0.7322053073076189,-0.3540393326033944,84,-6.21893
-0.3310594423560682,-44.4431,-0.3499617840650855,-0.0085132946376459,35,-21.7042
-0.8810954001227163,-36.4122,-0.3559495858665434,-0.809436369102146,83,-6.85426
-0.2635348978666333,-54.6826,-0.4638519953564798,-0.8457130326465895,55,-29.6882
-0.5767206585505618,-35.4808,-0.0639585778842818,-0.948947383813558,81,-7.58969
-0.7802623477337881,-44.8681,-0.3968592216932359,-0.5598994266160854,98,-2.89487
-0.2178686643278735,-35.228,-0.3263112479014696,-0.3189139155577398,83,-7.09359
-0.2752922692819614,-39.1824,-0.6269340439842189,-0.8157864674768471,75,-12.7208
-0.769729365371986,-58.7645,-0.3552619250581885,-0.8715642223550276,65,-12.9892
-0.017488555836861,-51.0064,-0.919056553381478,-0.1097331887361213,51,-29.6349
-0.8681010127670346,-50.5801,-0.4767853639550331,-0.4377945907512205,43,-23.9078
-0.220659129965157,-45.738,-0.350215330720048,-0.3679948180707943,35,-22.7409
-0.0053582677391993,-49.6834,-0.373793554061423,-0.1212987316229553,94,-6.94018
-0.9915879162147976,-42.9142,-0.024140365055904,-0.2534004543245962,24,-21.9949
-0.6771359995853455,-51.145,-0.3372202016277934,-0.1800058736518682,51,-29.8276
-0.4697264914497301,-42.5099,-0.5734519199139749,-0.9972665759303,22,-22.9292
-0.4170314208669859,-51.876,-0.1321995331488376,-0.8951783476214278,44,-23.4441
-0.8442207103044187,-52.9231,-0.1651875557527761,-0.5344694996654494,54,-27.942
-0.4303830208033208,-47.8249,-0.4234170244019476,-0.6162239809413306,15,-23.6397
-0.1515945084656376,-42.3629,-0.7467602710275528,-0.6478441252885944,33,-18.7828
-0.2052519212897591,-49.4763,-0.9340548884878904,-0.5192102056053389,14,-23.2721
-0.8531025517983892,-44.1446,-0.2006959488613596,-0.6354580853632197,31,-20.0367
-0.557982324744248,-38.5938,-0.4379079759361372,-0.4927233126573057,75,-11.5929
-0.0121965904855519,-35.8227,-0.2459976703209151,-0.5088261310817941,82,-9.56911
-0.5824658823317999,-45.2457,-0.6732655412891048,-0.7678734837115224,98,-4.04913
-0.054705845712564,-38.7625,-0.1806398153491831,-0.5248630305518366,71,-12.7387
-0.6975052855290141,-52.6184,-0.7008194632653719,-0.4842932527621664,46,-25.6917
-0.4951215869546342,-53.0021,-0.6793231740385642,-0.1744350822820969,49,-26.9317
-0.8974342649882794,-40.4155,-0.2865667469394121,-0.3402920539077654,74,-10.9428
-0.758946529585918,-49.074,-0.2618247075168883,-0.9730530789971004,47,-26.4116
-0.4752736165622349,-41.7722,-0.9859220572759564,-0.0327526593660553,75,-12.4169
-0.0353223369181038,-52.299,-0.2031964473182809,-0.121548562823084,49,-27.1564
-0.1350098965952962,-49.925,-0.9013108929548516,-0.0250599626702583,17,-20.6523
-0.3320018032072328,-44.8337,-0.5992468773718915,-0.6292637330647834,89,-10.817
-0.3952988300086395,-42.9434,-0.2306668920260787,-0.608421217310152,77,-14.571
-0.3539275040130224,-44.06,-0.9852322280427956,-0.2480268160561043,89,-7.56803
-0.6252795792911002,-53.4026,-0.4679749344796836,-0.0723196808761647,55,-27.4829
-0.0423415322454409,-53.9493,-0.6416151316887955,-0.036790592757033,55,-27.6367
-0.9143422921608206,-52.9767,-0.5600699527770355,-0.821928567661224,51,-29.3523
-0.6085420259127365,-52.9498,-0.4838117334977748,-0.7418624209384634,54,-28.6294
-0.4159868506962803,-51.4192,-0.0884837096747441,-0.1689157267863226,67,-20.3637
-0.7049492687114757,-42.8483,-0.7840064649035401,-0.6518373613159779,31,-20.1008
-0.3684955036875171,-68.6571,-0.3211968916047349,-0.8204610768016898,68,-9.06596
-0.8310019363135486,-44.0533,-0.8883793886427265,-0.252975194989649,99,-5.25096
-0.8492500793117054,-46.1763,-0.149726837134155,-0.2655200975091237,35,-22.5869
-0.1775720817590332,-49.0914,-0.8653986532543578,-0.673286888164716,62,-16.7084
-0.2076757537692358,-42.9424,-0.8437596211068686,-0.9246576884217356,32,-21.7986
-0.1685062156282137,-35.6978,-0.1310346674684883,-0.0992126979791571,84,-6.03334
-0.8893247553394347,-43.0904,-0.3796240918653369,-0.9157402203219268,32,-20.9158
-0.915475811370278,-35.1299,-0.6880131176334016,-0.3147944068439399,84,-6.1576
-0.5750497711404062,-67.7362,-0.6356385468602024,-0.2762457500033506,68,-10.1497
-0.5080362416994332,-46.1792,-0.3590496969495333,-0.0906761883498116,35,-22.1633
-0.2937554767427338,-51.5764,-0.3009118970057813,-0.8688275613333057,91,-4.31242
-0.68995798086622,-47.2959,-0.1017265416028049,-0.1847230531440782,99,-5.4461
-0.8503501103078839,-43.2172,-0.3921277614449076,-0.158578827840794,38,-17.9465
-0.2952014361950276,-39.3704,-0.8064832051042815,-0.9009880312543236,88,-5.58244
-0.1855203104910788,-37.4576,-0.3349764366827132,-0.4515838261082731,82,-9.46986
-0.6056389594439661,-40.4662,-0.0173137200353551,-0.3646205986813595,88,-3.35305
-0.0988518738412796,-54.5507,-0.2145277694193481,-0.7606325950374161,55,-28.025
-0.8662861493982764,-49.4616,-0.3286903697977165,-0.9581619721716736,43,-24.1129
-0.3306671087618896,-40.1865,-0.7818388230772975,-0.2881474737555038,74,-10.4594
-0.6726921658879473,-43.3394,-0.474805617254549,-0.2227405922862844,31,-20.7972
-0.5733634404204564,-43.0799,-0.1630381589413887,-0.3103142666320976,33,-18.8909
-0.0733014147489072,-43.5812,-0.9520452203581736,-0.4497851798166113,32,-21.0351
-0.0748896197365619,-51.5862,-0.0207319695439329,-0.6911341977179248,51,-30.6107
-0.193797432263782,-41.8786,-0.039444089009899,-0.4060978777966559,74,-9.74138
-0.798213721222776,-51.9352,-0.4344031563723451,-0.7237980354883781,54,-28.7126
-0.7590140217339041,-42.4828,-0.6636729186257467,-0.5403713110307765,31,-20.4748
-0.7136540282687575,-63.0182,-0.2571955136247768,-0.2726463535969935,69,-11.8055
-0.2895736261611091,-52.2685,-0.5627531064011018,-0.6862115870593251,51,-29.3904
-0.167581279984717,-44.518,-0.985445011027628,-0.4201472655654478,35,-21.9134
-0.2898967361330867,-43.7155,-0.9057211784632444,-0.3249099956276909,21,-22.7526
-0.3943283100680905,-40.3074,-0.5371070619859093,-0.4786608601182291,27,-20.121
-0.7567275229367649,-53.0409,-0.9332812381795064,-0.367888174064316,49,-26.7229
-0.3901738942597604,-47.5602,-0.8559770360561306,-0.9457817671471724,16,-21.3074
-0.777446823552784,-43.1675,-0.6219655770181973,-0.712994365062757,38,-18.3602
-0.6834477233336842,-36.666,-0.016351316096391,-0.5320219620069084,83,-7.48034
-0.0361083678952151,-35.7113,-0.544299379962448,-0.0677295821739238,84,-6.10478
-0.8295820559945042,-35.4379,-0.1453074534091585,-0.947638414050254,83,-6.68527
-0.917571067378484,-45.795,-0.114122072044717,-0.9615769446251068,37,-19.4447
-0.2460752693682466,-35.7033,-0.6159384269079975,-0.092283333583425,84,-6.41762
-0.7019761231197464,-37.0242,-0.0038021396482488,-0.137980306366624,84,-5.17725
-0.2131771690045304,-52.0036,-0.1691116908988905,-0.1725566325475985,96,0.901357
-0.6350397845516266,-43.5929,-0.3493320549512542,-0.2828554748069659,77,-13.5659
-0.1417676544375711,-46.6961,-0.0523369509322575,-0.643906578808553,34,-19.1083
-0.0710078478204098,-40.2453,-0.7401569206294393,-0.5878375110461247,33,-17.7872
-0.3511412044998196,-43.9504,-0.6702091998923556,-0.0835840080665303,77,-12.759
-0.3240466387752602,-38.3647,-0.2717635916567495,-0.4101083281884652,83,-7.20957
-0.0370799283273494,-46.7033,-0.5786946906141175,-0.2434636653080544,19,-22.6139
-0.7661416907288261,-37.3996,-0.3409645133391883,-0.363667989828377,84,-6.66031
-0.7031085221331165,-51.4025,-0.820540920034301,-0.6039747804123721,66,-12.0896
-0.6036265790087109,-39.3305,-0.1163312771095047,-0.7433814161545224,75,-12.156
-0.97641336149325,-35.6842,-0.180841361637739,-0.2174227950372644,83,-7.18622
-0.4240799475814883,-38.289,-0.0802754770578484,-0.658922438672211,87,-7.98178
-0.0284741821681052,-47.5952,-0.7035614567422598,-0.0212450440760023,16,-21.2043
-0.8086106610332824,-46.0417,-0.6102469049139011,-0.0355800280691256,35,-21.5441
-0.6617730970637283,-45.1207,-0.6195981705189979,-0.8712815311178943,98,-1.85229
-0.921119401686592,-51.9586,-0.8107704476054448,-0.1916051250568329,64,-18.3067
-0.6099124230136282,-42.8732,-0.3819719057033222,-0.5466852579459415,38,-15.8176
-0.9104622801879656,-54.0518,-0.5597969482131874,-0.7644171525450004,45,-25.3799
-0.4369924766510408,-44.5125,-0.5640910812959179,-0.1653788397884253,35,-21.8857
-0.045580852730904,-35.6282,-0.6119313839955178,-0.4946528453841925,83,-6.81569
-0.9843940805129576,-35.5,-0.1243415526420514,-0.5425322722485658,84,-6.28181
-0.1860957947744517,-39.01,-0.0435461452913049,-0.0917578470454342,75,-11.6584
-0.4827813384895648,-37.9548,-0.3760373693676001,-0.0828992937166321,84,-6.11087
-0.5517119518473441,-39.2951,-0.5192326216958315,-0.975342017090474,87,-7.94041
-0.0214897508970397,-43.3744,-0.8093091369790055,-0.7993882643504014,38,-18.5991
-0.8728183955866442,-40.2983,-0.3505030502801799,-0.5662274244158211,74,-11.4085
-0.7537004016396833,-50.8317,-0.5047736197970631,-0.9542581977459604,43,-23.0361
-0.3823546978776202,-37.2684,-0.0559835292550625,-0.6635379684817184,87,-8.06847
-0.2340017286334954,-51.0399,-0.4999337022173306,-0.6897445766216238,43,-23.0571
-0.4859401446356943,-52.2588,-0.7206653619648264,-0.8556320361477981,54,-27.9798
-0.5061646892585295,-51.6017,-0.8769146417530704,-0.3841943386956844,51,-30.4562
-0.3779210953335215,-47.9875,-0.6265849963391846,-0.0122091841318986,16,-21.1316
-0.8190122454750555,-35.4372,-0.0495889787220582,-0.4784906522271275,83,-6.75127
-0.4560722797374849,-47.9279,-0.6651821752074534,-0.2986624561189804,13,-24.382
-0.5800003167840718,-54.4637,-0.679953698290279,-0.2099870645135648,55,-28.1362
-0.5892506805700753,-44.2413,-0.2017064812326334,-0.8635242731000196,31,-19.4569
-0.0997520397544473,-55.0398,-0.8152395518491371,-0.2235436010419347,67,-23.9705
-0.1897018319537703,-42.1587,-0.591160830613925,-0.5940549050879915,33,-17.6002
-0.7390522203690069,-52.1217,-0.7566479016724913,-0.9405321858797402,54,-27.4362
-0.0222124246815409,-37.957,-0.716542541743299,-0.4868329091843718,84,-5.77666
-0.8187893687264642,-48.8054,-0.6737648490691354,-0.5793945161821097,17,-20.8108
-0.1416519711054802,-49.4314,-0.690210432751159,-0.1284812976367343,48,-28.5955
-0.0718377591167197,-54.9692,-0.2244590689413609,-0.740071298983988,67,-20.9302
-0.0742276578852091,-41.7311,-0.2778409407374442,-0.8135648669183319,86,-4.91665
-0.9939379762899898,-42.3961,-0.2088921597129235,-0.340916305612494,22,-22.6574
-0.094686766147748,-48.6083,-0.2044721635383896,-0.270805022367962,62,-16.66
-0.5871910247659683,-48.1694,-0.6662400997884443,-0.8356852720987658,63,-11.1471
-0.9544244914016724,-53.591,-0.3210553383432512,-0.475670960701107,55,-29.6467
-0.1548549269492648,-43.2128,-0.1620628714781933,-0.3759683794971077,32,-21.1615
-0.3964171314781638,-44.8522,-0.6468799254119794,-0.1670236413339786,12,-22.6638
-0.8458082911467087,-58.248,-0.4316741728879674,-0.5024530954839299,92,-2.81748
-0.0299095008800075,-45.8385,-0.8644971027813635,-0.6351594942992982,35,-22.0274
-0.2887099629678601,-37.8097,-0.4500589997422265,-0.2966253902579977,79,-10.7387
-0.2734942877854855,-43.3088,-0.3824903237919766,-0.9471859529125122,32,-21.964
-0.4152306577031563,-40.8137,-0.5918990808169347,-0.8451408764059675,89,-7.59109
-0.6183412041253549,-38.4029,-0.6088142596552497,-0.0555493369872696,71,-12.7866
-0.8858590159027162,-46.4847,-0.73331686374767,-0.2687686460902521,62,-14.4644
-0.5360402033359749,-42.0091,-0.3017198778913175,-0.494954036650691,33,-20.1341
-0.4583562366002068,-41.9075,-0.5364159059854573,-0.0087609449072593,89,-7.85294
-0.8667717551416748,-52.5304,-0.4587514297741649,-0.7887445741563177,51,-29.5357
-0.2744646591771691,-55.5091,-0.8488161909519429,-0.3027562288492061,66,-11.8604
-0.0634099655711351,-49.8304,-0.9036940064760264,-0.5936098445475472,43,-23.6875
-0.5081085350378585,-35.1126,-0.5184558800314512,-0.1804160390759919,81,-8.58778
-0.4328079257984515,-37.1131,-0.3761540871863754,-0.0366555865233777,79,-10.5965
-0.0539992444535651,-46.2506,-0.6666767819624427,-0.5507847022125348,62,-14.7992
-0.6896658169077854,-43.4689,-0.1485630539482504,-0.6770305064807932,77,-13.0801
-0.19794069575337,-38.2213,-0.6593498847244924,-0.4895012220206377,75,-10.3545
-0.6756623025542329,-46.7033,-0.1355225675503257,-0.8288299351903722,99,-5.87601
-0.192059792614662,-35.909,-0.0131621895002089,-0.7163142736025504,84,-6.11132
-0.8625170166910985,-47.6381,-0.154337462962861,-0.6316750509368941,63,-5.6012
-0.4018976159995641,-40.8145,-0.9977078581963847,-0.8044738476575547,74,-9.45024
-0.5869261681391768,-53.0326,-0.0979067071399134,-0.2326957500929503,51,-29.4194
-0.5765894042354378,-35.2357,-0.3187392044686375,-0.8426580708383605,83,-7.14429
-0.9643631390155696,-40.3482,-0.2951378638287222,-0.8151226138016593,88,-3.68913
-0.6336915151682669,-42.0998,-0.3787601593200735,-0.787038299429261,33,-19.2345
-0.8797062321638781,-46.5251,-0.9583658106211832,-0.4137496618236135,19,-22.5903
-0.5605032438943031,-42.4922,-0.6994578676394205,-0.019261175735486,89,-7.86773
-0.989096631457234,-35.6636,-0.2740615928396999,-0.1713211792099461,83,-6.75161
-0.9967679122724552,-36.3668,-0.0192711595170016,-0.5284218808997395,83,-7.05829
-0.6705705903874585,-52.5131,-0.7285629097392963,-0.1003511361118609,54,-28.8306
-0.5492854972900665,-45.0464,-0.4552681223291698,-0.9484064910362638,35,-22.0554
-0.7938481029016113,-37.6445,-0.742113199032671,-0.393645812694588,87,-7.59472
-0.8154141085771296,-39.0107,-0.026717223922536,-0.8739183979379175,88,-5.71894
-0.4606911347615263,-49.6328,-0.8134522080868394,-0.4124799591666989,48,-29.108
-0.5102910360414933,-54.7551,-0.6456101872411293,-0.4746719811903148,67,-17.5698
-0.1324860687390591,-40.0974,-0.5681602690652751,-0.6781161789628494,27,-19.1897
-0.3969318940485481,-47.4451,-0.2028194548104203,-0.1107275196492408,15,-23.4969
-0.1455863953264889,-55.7211,-0.4661335834476755,-0.4396282513914344,66,-12.5425
-0.8582389993105947,-36.2538,-0.2907800099341087,-0.4441478943582641,83,-6.77067
-0.3521579643628277,-48.5015,-0.7630540440787813,-0.2658224270243815,91,-0.73032
-0.562593496465535,-38.2311,-0.2965600166666801,-0.5347498847828693,83,-6.75148
-0.9846690116249692,-41.6427,-0.048548152430588,-0.5701841240916852,75,-12.088
-0.2377231238684084,-48.9685,-0.9364392706380152,-0.3171402700923028,63,-11.993
-0.0952322748022399,-44.1919,-0.0306875111299805,-0.1016621747285214,99,-6.47839
-0.1750614750135056,-43.5455,-0.3254915405063606,-0.3124655835213344,99,-6.40858
-0.5234372166317494,-50.9238,-0.4760573805322928,-0.0081218420981042,18,-20.6872
-0.2716136807739265,-52.964,-0.6417363277586783,-0.4982197589777141,49,-26.7351
-0.124943305768357,-52.7299,-0.7166577303422903,-0.8025401761123659,46,-25.7066
-0.1239649115699376,-47.2728,-0.1456494800951893,-0.0921053970204561,19,-22.8204
-0.2410514466509529,-36.884,-0.0484206807037613,-0.1698000613951217,83,-7.66206
-0.6776103426617172,-42.6761,-0.3672461321443061,-0.0748638396719195,22,-22.0485
-0.3119053828024002,-35.7481,-0.4492858716094092,-0.6625812758224369,81,-7.84746
-0.3871749724610477,-41.3767,-0.7172764758586448,-0.8710069086890895,89,-7.03687
-0.1982419310475947,-51.0268,-0.0836928742468506,-0.9150099195840654,18,-20.4981
-0.4764678542853925,-46.3112,-0.6539185074789349,-0.0247640601836299,11,-23.5448
-0.0867656435066536,-51.6823,-0.177282325959066,-0.6597220828310937,51,-29.643
-0.330240454070721,-56.8312,-0.4881571399568384,-0.3845214470515155,66,-11.3007
-0.3691699501411397,-49.0307,-0.2105842656765919,-0.1405877091187536,17,-20.9602
-0.3557723510635847,-48.6896,-0.2730251811913395,-0.2733448398886851,16,-21.7239
-0.6849881485856694,-69.9383,-0.3983033207185784,-0.3084500114116787,97,-4.2416
-0.6870598114175187,-37.5377,-0.3364548758379779,-0.9399469862385064,87,-7.58366
-0.103265915332865,-46.7526,-0.0150293633948714,-0.374101160215656,11,-23.6019
-0.7319493561707361,-44.0075,-0.5680841934228187,-0.4429164378994652,77,-12.7026
-0.8256519096547918,-38.0367,-0.0756752584613293,-0.464952674528536,84,-5.91948
-0.4364060819723194,-43.2381,-0.6116561246998345,-0.6533196828743842,32,-21.3632
-0.5211017264216314,-38.1282,-0.6320708299165183,-0.8873060272731809,88,-5.24353
-0.3773542789295732,-36.3,-0.4801196433034157,-0.0307622206634073,81,-8.30867
-0.5768210672829339,-38.1504,-0.3523604231679481,-0.9841250624560692,87,-9.09798
-0.2139868465141761,-51.2882,-0.7300168769626231,-0.47396831520091,18,-22.3866
-0.7154020106924879,-35.6367,-0.2923140007987284,-0.4429544447226747,83,-6.48759
-0.4807793062418009,-55.0141,-0.9259290164406756,-0.4112158217524472,67,-23.636
-0.2516377072919018,-49.4024,-0.5022550887407188,-0.5320485358836046,14,-23.4452
-0.5739992656925107,-46.437,-0.8652674086265155,-0.3799957656286907,63,-12.4026
-0.3074084245938091,-48.5112,-0.4645728322241315,-0.8760823740485143,16,-21.1431
-0.961143268644055,-48.9489,-0.0724613162323548,-0.9612856721128482,91,-2.94584
-0.1944650290365038,-49.9942,-0.1032887880453846,-0.0536323610136192,47,-27.121
-0.0151938309259267,-42.2259,-0.6224996148939034,-0.4501355004800109,38,-15.8106
-0.108920420573908,-46.9797,-0.5521837495460917,-0.0958231135633956,63,-12.1873
-0.4116144696540067,-35.5918,-0.9545759223428144,-0.5345496605505015,84,-5.63058
-0.137468447560169,-48.4528,-0.724086494005701,-0.2600201872697867,16,-21.1223
-0.7013003017110427,-49.0896,-0.7203240813561128,-0.024631566825588,63,-12.7949
-0.4436192837733216,-35.1033,-0.728457393833216,-0.3807711700500842,81,-8.75665
-0.8056644924422334,-51.0991,-0.0168675697650413,-0.9094970253204512,43,-23.7204
-0.6624700877936549,-47.2703,-0.5452447016758358,-0.912829729782674,19,-21.7029
-0.9938880422072705,-52.4743,-0.00543525599111,-0.0247715789489533,44,-23.2036
-0.8085390311540162,-40.3196,-0.7978701350690277,-0.2260285969117474,88,-4.83136
-0.5369191479276959,-42.9211,-0.988114002773072,-0.3962009535968966,89,-8.40937
-0.5988567122406228,-49.6563,-0.8176766826455942,-0.5821004175119561,17,-20.6228
-0.3531005359381447,-35.7989,-0.4659903292248172,-0.6103509639771209,84,-6.19649
-0.6849422561468779,-51.2473,-0.7924657994824897,-0.6173673145243225,49,-27.0996
-0.4722898850913655,-57.4933,-0.2455932111632963,-0.3713045465141362,65,-14.6229
-0.5758874385112223,-42.7202,-0.1339592476351967,-0.8873343608543885,21,-22.7423
-0.0655019601761495,-41.2473,-0.708993914489116,-0.5355227752924699,77,-14.0197
-0.691184040829618,-36.4366,-0.3515785104162297,-0.3198063412671329,82,-9.53379
-0.2232171413371424,-42.2795,-0.9080642305149698,-0.990352456224174,89,-6.59787
-0.1194217243687432,-42.4934,-0.6187413287937763,-0.7390677695244212,77,-13.5485
-0.7062206407529305,-39.1033,-0.3881343550546428,-0.0910686105111674,75,-11.968
-0.2715009049676905,-41.608,-0.8641225062649243,-0.7908969134162099,33,-19.7621
-0.0677703864588338,-63.1808,-0.628490033891121,-0.4025618600432061,97,-5.62085
-0.251555629565154,-52.8735,-0.9916636058660948,-0.5983174768723822,44,-23.7315
-0.6522163909334219,-52.0097,-0.7128664063715577,-0.5697745245337178,54,-28.0652
-0.1364072386365441,-52.8613,-0.7061734609215408,-0.048117836688689,54,-28.6277
-0.8104162241163545,-39.1009,-0.5104314101489239,-0.7259276842452645,75,-13.5321
-0.0498674718821924,-36.8245,-0.1538499906372348,-0.1442705819758964,83,-7.20629
-0.5430855311534374,-51.3991,-0.796329388999546,-0.845027086600088,51,-30.6683
-0.0984010422509271,-53.0684,-0.4123916350038432,-0.5477140579946991,44,-23.3193
-0.6779061850907588,-46.8264,-0.6070173857482196,-0.4318576565849614,34,-19.9166
-0.2111731351126449,-46.0221,-0.4265067994079515,-0.6460182847271536,37,-19.8936
-0.9940533747099908,-47.5062,-0.3989408405105692,-0.6112802047318675,15,-23.9612
-0.2520405926205514,-40.7927,-0.6078253266370834,-0.7806838066425048,74,-11.8475
-0.810440633478669,-46.7448,-0.2833253275984504,-0.4774096180207102,19,-21.4713
-0.9437831835672876,-56.5178,-0.1620626694939222,-0.9576389654866708,66,-12.695
-0.9381684746805312,-50.7753,-0.582708683997253,-0.7473582291880166,51,-29.6505
-0.2926235547039294,-43.6922,-0.2900472754543951,-0.1692812236921957,31,-19.6652
-0.2067546721964249,-48.4126,-0.7568265678789556,-0.7375368382955368,16,-21.0737
-0.6690663023571608,-49.6039,-0.0926124190696509,-0.2233033755157932,62,-16.0521
-0.9846821084339032,-36.4928,-0.4493187012957257,-0.0717600373805386,82,-9.64529
-0.203057877167519,-51.8653,-0.1669445225878129,-0.1610060361476405,51,-29.7943
-0.8119924496431495,-48.5103,-0.8588700664753108,-0.5129046083157625,16,-21.4049
-0.2823639554317102,-36.0423,-0.8040765821357057,-0.8918139587135423,81,-7.89446
-0.6220397652563444,-49.241,-0.2634521847392471,-0.7935237727581812,14,-23.5307
-0.5045292859659123,-48.6948,-0.7044578649048652,-0.0387680009445918,15,-23.9211
-0.3242408588437355,-53.4702,-0.2440137851374092,-0.6007496817901966,55,-27.4005
-0.3849452460586228,-53.3519,-0.6567145405855224,-0.8152461537359192,67,-22.4898
-0.8943644024895415,-51.5621,-0.7265049650052973,-0.3293421435244648,18,-22.3016
-0.2235648204343998,-70.7722,-0.661413233100019,-0.9156131705602848,68,-8.15697
